Date:,Hour:,Visibility (sm):,Precipitation ID:,Temp. (f):,Rel. Humid. (%):,Wind Speed (mph):,Wind Dir.:,Air Press. (hg):,Percip. (in):
11.6.16,4,10,,51,71,3,120,29.19,
11.6.16,5,10,,50,74,0,0,29.21,
11.6.16,6,10,,48,80,0,0,29.23,
11.6.16,7,10,,51,74,0,0,29.24,
11.6.16,8,10,,59,51,0,0,29.25,
11.6.16,9,10,,63,41,6,70,29.23,
11.6.16,10,10,,67,36,5,30,29.23,
11.6.16,11,10,,68,33,3,160,29.21,
11.6.16,12,10,,70,32,5,VR,29.18,
11.6.16,13,10,,73,29,7,VR,29.16,
11.6.16,14,10,,73,24,6,100,29.15,
11.6.16,15,10,,72,26,0,0,29.15,
11.6.16,16,10,,70,29,7,70,29.15,
11.6.16,17,10,,68,32,7,70,29.15,
11.6.16,18,10,,67,35,5,100,29.16,
11.6.16,19,10,,63,43,3,150,29.18,
11.6.16,20,10,,61,46,6,90,29.18,
11.6.16,21,10,,62,45,3,100,29.19,
11.6.16,22,10,,60,44,6,90,29.19,
11.6.16,23,10,,61,41,3,140,29.21,
11.7.16,0,10,,60,41,5,110,29.19,
11.7.16,1,10,,54,59,7,80,29.21,
11.7.16,2,10,,53,62,8,80,29.21,
11.7.16,3,10,,52,64,7,80,29.19,
11.7.16,4,10,,51,66,8,70,29.21,
11.7.16,5,10,,51,64,6,60,29.23,
11.7.16,6,10,,51,66,5,80,29.24,
11.7.16,7,10,,53,64,10,70,29.26,
11.7.16,8,10,,57,55,13,70,29.28,
11.7.16,9,10,,62,45,14,90,29.28,
11.7.16,10,10,,66,39,11,100,29.29,
11.7.16,11,10,,69,30,8,110,29.27,
11.7.16,12,10,,70,28,8,100,29.24,
11.7.16,13,10,,72,26,8,120,29.22,
11.7.16,14,10,,72,26,9,80,29.21,
11.7.16,15,10,,72,26,8,100,29.19,
11.7.16,16,10,,70,28,9,110,29.21,
11.7.16,17,10,,66,31,7,100,29.21,
11.7.16,18,10,,63,35,8,90,29.21,
11.7.16,19,10,,62,35,10,90,29.22,
11.7.16,20,10,,58,42,7,90,29.22,
11.7.16,21,10,,56,45,8,90,29.23,
11.7.16,22,10,,54,51,7,90,29.22,
11.7.16,23,10,,54,53,6,90,29.23,
11.8.16,0,10,,55,51,5,110,29.23,
11.8.16,1,10,,53,57,6,110,29.21,
11.8.16,2,10,,53,59,5,110,29.21,
11.8.16,3,10,,50,66,5,70,29.21,
11.8.16,4,10,,50,69,8,70,29.21,
11.8.16,5,10,,51,66,3,100,29.21,
11.8.16,6,10,,49,71,7,80,29.21,
11.8.16,7,10,,52,66,5,90,29.21,
11.8.16,8,10,,53,59,5,180,29.22,
11.8.16,9,10,,58,46,6,130,29.22,
11.8.16,10,10,,60,39,3,130,29.23,
11.8.16,11,10,,64,36,7,110,29.19,
11.8.16,12,10,,64,34,7,120,29.16,
11.8.16,13,10,,64,36,3,30,29.15,
11.8.16,14,10,,67,30,5,90,29.11,
11.8.16,15,10,,67,28,3,140,29.1,
11.8.16,16,10,,65,32,5,210,29.09,
11.8.16,17,10,,62,35,6,210,29.09,
11.8.16,18,10,,60,41,0,0,29.09,
11.8.16,19,10,,58,46,0,0,29.09,
11.8.16,20,10,,54,55,3,250,29.08,
11.8.16,21,10,,57,47,5,300,29.07,
11.8.16,22,10,,57,47,5,290,29.06,
11.8.16,23,10,,54,55,3,260,29.05,
11.9.16,0,10,,53,57,3,270,29.05,
11.9.16,1,10,,54,51,6,270,29.03,
11.9.16,2,10,,53,55,6,280,29.02,
11.9.16,3,10,,54,53,8,280,29,
11.9.16,4,10,,55,51,8,290,29,
11.9.16,5,10,,53,57,7,280,28.99,
11.9.16,6,10,,53,57,8,290,29,
11.9.16,7,10,,54,57,10,310,29.01,
11.9.16,8,10,,57,53,13,310,29.02,
11.9.16,9,10,,60,54,14,320,29.02,
11.9.16,10,6,,64,56,11,330,29.02,
11.9.16,11,10,,66,52,21,330,29,
11.9.16,12,10,,67,47,16,340,28.98,
11.9.16,13,10,,68,44,16,340,28.97,
11.9.16,14,10,,70,35,16,320,28.96,
11.9.16,15,10,,67,35,16,310,28.97,
11.9.16,16,10,,65,39,20,330,28.97,
11.9.16,17,10,,63,38,13,330,29,
11.9.16,18,10,,60,44,15,340,29.01,
11.9.16,19,10,,59,42,16,340,29.04,
11.9.16,20,10,,58,44,10,340,29.06,
11.9.16,21,6,,56,45,13,340,29.08,
11.9.16,22,8,,55,49,13,340,29.08,
11.9.16,23,10,,53,55,9,340,29.08,
11.10.16,0,10,,49,63,7,320,29.08,
11.10.16,1,8,,48,68,7,320,29.08,
11.10.16,2,10,,48,68,10,340,29.08,
11.10.16,3,10,,47,71,7,330,29.08,
11.10.16,4,10,,45,77,9,320,29.08,
11.10.16,5,10,,44,77,6,310,29.08,
11.10.16,6,10,,42,83,6,310,29.1,
11.10.16,7,10,,45,77,5,330,29.12,
11.10.16,8,10,,49,63,5,280,29.14,
11.10.16,9,10,,53,55,0,0,29.14,
11.10.16,10,10,,58,42,0,0,29.14,
11.10.16,11,9,,62,32,0,0,29.12,
11.10.16,12,6,,66,28,7,270,29.09,
11.10.16,13,8,,68,24,0,0,29.07,
11.10.16,14,9,,68,23,7,310,29.05,
11.10.16,15,9,,70,23,8,290,29.05,
11.10.16,16,9,,68,21,6,320,29.05,
11.10.16,17,8,,63,28,8,320,29.06,
11.10.16,18,7,,62,30,3,340,29.05,
11.10.16,19,7,,54,47,3,260,29.07,
11.10.16,20,8,,55,45,6,300,29.06,
11.10.16,21,9,,54,40,7,280,29.06,
11.10.16,22,9,,51,46,3,280,29.05,
11.10.16,23,10,,48,52,3,310,29.04,
11.11.16,0,10,,48,50,9,310,29.02,
11.11.16,1,10,,47,54,11,310,29.02,
11.11.16,2,10,,47,54,10,320,29,
11.11.16,3,10,,48,50,10,310,28.99,
11.11.16,4,10,,47,52,15,310,29,
11.11.16,5,9,,45,56,10,310,28.99,
11.11.16,6,10,,46,56,11,310,29,
11.11.16,7,10,,48,52,9,300,29,
11.11.16,8,9,,51,50,9,300,29,
11.11.16,9,10,,57,42,13,300,29.01,
11.11.16,10,10,,62,37,14,330,28.98,
11.11.16,11,10,,66,31,14,350,28.99,
11.11.16,12,10,,67,30,9,320,28.95,
11.11.16,13,10,,69,25,13,320,28.92,
11.11.16,14,10,,69,23,10,320,28.91,
11.11.16,15,10,,67,25,14,300,28.91,
11.11.16,16,10,,66,28,14,310,28.92,
11.11.16,17,10,,63,34,9,310,28.93,
11.11.16,18,10,,61,38,8,300,28.94,
11.11.16,19,10,,61,39,11,330,28.95,
11.11.16,20,10,,60,43,10,330,28.96,
11.11.16,21,10,,60,44,11,330,28.96,
11.11.16,22,10,,59,48,9,340,28.97,
11.11.16,23,9,,57,53,5,330,28.99,
11.12.16,0,10,,58,53,8,360,28.99,
11.12.16,1,10,,58,53,8,10,29.01,
11.12.16,2,10,,58,49,10,50,29.01,
11.12.16,3,10,,56,51,15,80,29.01,
11.12.16,4,10,,55,53,15,80,29.04,
11.12.16,5,10,,55,51,15,80,29.07,
11.12.16,6,10,,54,51,15,90,29.09,
11.12.16,7,10,,54,51,16,80,29.12,
11.12.16,8,10,,55,47,17,80,29.14,
11.12.16,9,10,,58,41,23,80,29.15,
11.12.16,10,10,,59,39,20,80,29.16,
11.12.16,11,10,,60,39,22,80,29.15,
11.12.16,12,10,,61,38,16,70,29.14,
11.12.16,13,10,,62,37,17,70,29.11,
11.12.16,14,10,,61,38,14,70,29.11,
11.12.16,15,10,,61,39,13,70,29.1,
11.12.16,16,10,,60,41,13,70,29.1,
11.12.16,17,10,,59,42,13,80,29.1,
11.12.16,18,10,,55,49,8,90,29.12,
11.12.16,19,10,,56,49,9,90,29.13,
11.12.16,20,10,,54,53,10,80,29.15,
11.12.16,21,10,,55,49,11,90,29.15,
11.12.16,22,10,,55,49,9,90,29.15,
11.12.16,23,10,,55,49,14,90,29.15,
11.13.16,0,10,,54,47,13,90,29.15,
11.13.16,1,10,,54,47,11,90,29.15,
11.13.16,2,10,,54,45,11,110,29.14,
11.13.16,3,10,,53,47,11,70,29.14,
11.13.16,4,10,,52,47,14,70,29.13,
11.13.16,5,10,,51,46,14,80,29.14,
11.13.16,6,10,,50,48,15,70,29.15,
11.13.16,7,10,,50,52,13,80,29.16,
11.13.16,8,10,,49,48,17,80,29.18,T
11.13.16,9,10,,50,52,15,90,29.18,
11.13.16,10,10,,49,59,14,80,29.19,
11.13.16,11,10,,50,61,8,70,29.18,
11.13.16,12,10,,50,66,7,50,29.15,
11.13.16,13,10,,51,66,5,110,29.11,
11.13.16,14,10,,54,64,7,70,29.09,
11.13.16,15,10,,53,69,3,60,29.08,
11.13.16,16,10,,53,69,5,100,29.07,
11.13.16,17,10,,51,77,3,120,29.07,
11.13.16,18,10,,50,77,3,120,29.08,
11.13.16,19,10,,47,86,3,210,29.09,
11.13.16,20,10,,47,86,3,140,29.07,
11.13.16,21,10,,47,89,0,0,29.07,
11.13.16,22,10,,47,83,5,110,29.06,
11.13.16,23,10,,45,89,0,0,29.06,
11.14.16,0,9,,45,89,0,0,29.04,
11.14.16,1,9,,45,89,5,300,29.05,
11.14.16,2,10,,45,89,3,340,29.02,
11.14.16,3,10,,44,86,0,0,29,
11.14.16,4,8,,42,93,3,270,29,
11.14.16,5,8,,41,96,8,310,29.01,
11.14.16,6,10,,42,89,5,320,29.01,
11.14.16,7,8,,41,96,7,320,29.02,
11.14.16,8,9,,46,80,6,340,29.02,
11.14.16,9,9,,50,71,6,300,29.02,
11.14.16,10,6,,57,57,8,290,29.01,
11.14.16,11,4,,63,43,8,330,28.99,
11.14.16,12,4,,65,37,8,320,28.95,
11.14.16,13,4,,67,33,7,320,28.93,
11.14.16,14,3,,67,32,10,330,28.91,
11.14.16,15,3,,66,33,8,280,28.91,
11.14.16,16,4,,63,38,7,300,28.9,
11.14.16,17,3,,60,43,0,0,28.9,
11.14.16,18,4,,57,51,3,320,28.91,
11.14.16,19,4,,53,62,3,290,28.92,
11.14.16,20,5,,52,64,3,310,28.92,
11.14.16,21,5,,50,69,3,220,28.92,
11.14.16,22,6,,51,66,3,260,28.92,
11.14.16,23,9,,51,66,3,280,28.91,
11.15.16,0,10,,52,64,5,290,28.91,
11.15.16,1,9,,50,69,5,300,28.9,
11.15.16,2,9,,49,71,6,290,28.89,
11.15.16,3,8,,48,74,6,290,28.9,
11.15.16,4,9,,46,77,3,280,28.9,
11.15.16,5,8,,44,80,3,290,28.9,
11.15.16,6,8,,44,80,7,300,28.91,
11.15.16,7,8,,45,80,7,300,28.92,
11.15.16,8,9,,51,64,8,310,28.93,
11.15.16,9,7,,57,51,10,310,28.93,
11.15.16,10,9,,63,37,6,330,28.92,
11.15.16,11,10,,66,31,7,320,28.89,
11.15.16,12,10,,67,32,8,300,28.87,
11.15.16,13,10,,70,30,9,280,28.85,
11.15.16,14,10,,70,31,13,280,28.84,
11.15.16,15,10,,69,32,7,300,28.82,
11.15.16,16,10,,66,37,7,320,28.82,
11.15.16,17,10,,64,42,3,280,28.84,
11.15.16,18,10,,63,46,7,330,28.84,
11.15.16,19,10,,60,52,6,280,28.85,
11.15.16,20,10,,58,55,7,310,28.87,
11.15.16,21,10,,57,60,5,310,28.87,
11.15.16,22,10,,55,62,3,280,28.87,
11.15.16,23,10,,54,64,7,300,28.87,
11.16.16,0,10,,53,66,0,0,28.87,
11.16.16,1,10,,51,69,7,310,28.87,
11.16.16,2,10,,49,77,7,310,28.87,
11.16.16,3,10,,48,80,7,310,28.87,
11.16.16,4,10,,47,83,6,320,28.87,
11.16.16,5,10,,47,83,5,290,28.88,
11.16.16,6,10,,48,89,10,310,28.89,
11.16.16,7,10,,48,89,9,310,28.91,
11.16.16,8,10,,55,80,8,310,28.91,
11.16.16,9,10,,60,67,6,310,28.92,
11.16.16,10,10,,66,49,8,350,28.93,
11.16.16,11,10,,68,39,11,310,28.92,
11.16.16,12,10,,70,39,11,300,28.9,
11.16.16,13,10,,72,31,9,320,28.89,
11.16.16,14,10,,72,31,10,320,28.88,
11.16.16,15,10,,73,28,13,330,28.88,
11.16.16,16,10,,71,22,9,330,28.88,
11.16.16,17,10,,67,28,5,320,28.89,
11.16.16,18,10,,65,33,3,310,28.9,
11.16.16,19,10,,58,46,5,270,28.92,
11.16.16,20,10,,60,43,7,300,28.93,
11.16.16,21,10,,60,44,6,300,28.94,
11.16.16,22,10,,57,49,5,300,28.94,
11.16.16,23,10,,57,49,6,290,28.95,
11.17.16,0,10,,53,57,6,290,28.95,
11.17.16,1,10,,52,59,3,280,28.96,
11.17.16,2,10,,50,64,0,0,28.97,
11.17.16,3,10,,48,71,3,270,28.98,
11.17.16,4,10,,49,69,3,280,28.98,
11.17.16,5,10,,48,71,5,310,28.99,
11.17.16,6,10,,50,64,0,0,29.01,
11.17.16,7,10,,51,66,3,300,29.03,
11.17.16,8,10,,58,53,6,310,29.05,
11.17.16,9,10,,66,39,5,310,29.06,
11.17.16,10,10,,71,33,5,300,29.06,
11.17.16,11,10,,74,28,3,210,29.05,
11.17.16,12,10,,75,27,0,0,29.02,
11.17.16,13,10,,77,26,0,0,29,
11.17.16,14,10,,78,24,5,VR,29,
11.17.16,15,10,,77,25,0,0,28.99,
11.17.16,16,10,,76,26,3,310,29,
11.17.16,17,10,,71,34,0,0,29,
11.17.16,18,10,,68,39,3,140,29.02,
11.17.16,19,10,,65,45,0,0,29.03,
11.17.16,20,10,,62,50,0,0,29.04,
11.17.16,21,10,,60,54,0,0,29.05,
11.17.16,22,10,,58,60,3,130,29.06,
11.17.16,23,10,,56,64,0,0,29.06,
11.18.16,0,10,,57,62,0,0,29.06,
11.18.16,1,10,,56,64,3,70,29.06,
11.18.16,2,10,,52,72,0,0,29.07,
11.18.16,3,10,,53,72,5,90,29.07,
11.18.16,4,10,,51,74,3,90,29.07,
11.18.16,5,10,,53,69,0,0,29.08,
11.18.16,6,10,,49,74,0,0,29.09,
11.18.16,7,10,,52,72,0,0,29.11,
11.18.16,8,9,,62,50,0,0,29.12,
11.18.16,9,10,,66,45,6,320,29.13,
11.18.16,10,10,,72,33,6,320,29.14,
11.18.16,11,10,,74,28,3,VR,29.12,
11.18.16,12,10,,77,25,0,0,29.1,
11.18.16,13,10,,79,23,5,VR,29.07,
11.18.16,14,10,,78,24,7,VR,29.05,
11.18.16,15,10,,78,23,8,180,29.03,
11.18.16,16,10,,77,25,7,180,29.03,
11.18.16,17,10,,70,32,3,220,29.04,
11.18.16,18,10,,66,40,3,250,29.04,
11.18.16,19,10,,64,43,5,200,29.04,
11.18.16,20,10,,62,46,5,200,29.04,
11.18.16,21,10,,61,50,6,220,29.04,
11.18.16,22,10,,60,56,6,240,29.06,
11.18.16,23,10,,58,60,3,260,29.05,
11.19.16,0,10,,56,67,3,180,29.03,
11.19.16,1,10,,54,72,5,240,29.02,
11.19.16,2,10,,54,72,7,230,29.02,
11.19.16,3,10,,55,75,6,230,29.02,
11.19.16,4,10,,54,83,7,220,29,
11.19.16,5,10,,56,87,8,230,28.99,
11.19.16,6,10,,58,87,8,260,29,
11.19.16,7,10,,56,83,17,300,29.03,
11.19.16,8,10,,56,69,22,310,29.06,
11.19.16,9,10,,57,62,24,310,29.08,
11.19.16,10,10,,57,51,24,300,29.09,
11.19.16,11,10,,58,46,21,300,29.1,
11.19.16,12,10,,59,38,23,330,29.09,
11.19.16,13,10,,60,36,21,310,29.08,
11.19.16,14,10,,58,26,24,330,29.08,
11.19.16,15,10,,57,25,23,320,29.09,
11.19.16,16,10,,55,27,17,310,29.09,
11.19.16,17,10,,52,25,16,330,29.1,
11.19.16,18,10,,50,29,13,320,29.12,
11.19.16,19,10,,48,34,11,320,29.13,
11.19.16,20,10,,47,34,10,310,29.14,
11.19.16,21,10,,45,35,10,310,29.14,
11.19.16,22,10,,44,40,10,310,29.14,
11.19.16,23,10,,41,47,8,310,29.14,
11.20.16,0,10,,41,45,10,330,29.13,
11.20.16,1,10,,42,43,16,320,29.12,
11.20.16,2,10,,41,45,17,330,29.12,
11.20.16,3,10,,40,47,22,330,29.12,
11.20.16,4,10,,39,48,16,330,29.13,
11.20.16,5,10,,38,50,16,330,29.13,
11.20.16,6,10,,37,50,14,340,29.13,
11.20.16,7,10,,37,48,14,330,29.14,
11.20.16,8,10,,40,41,17,340,29.15,
11.20.16,9,10,,43,32,16,310,29.15,
11.20.16,10,10,,47,26,13,330,29.15,
11.20.16,11,10,,50,21,15,340,29.14,
11.20.16,12,10,,52,18,18,300,29.11,
11.20.16,13,10,,54,16,14,320,29.1,
11.20.16,14,10,,55,15,16,320,29.08,
11.20.16,15,10,,55,14,18,300,29.08,
11.20.16,16,10,,53,15,15,320,29.08,
11.20.16,17,10,,50,19,9,320,29.08,
11.20.16,18,10,,48,22,9,330,29.08,
11.20.16,19,10,,45,26,6,300,29.08,
11.20.16,20,10,,44,27,8,310,29.07,
11.20.16,21,10,,44,28,10,320,29.07,
11.20.16,22,10,,43,28,9,330,29.07,
11.20.16,23,10,,42,31,11,330,29.05,
11.21.16,0,10,,41,33,14,320,29.04,
11.21.16,1,10,,40,38,13,320,29.05,
11.21.16,2,10,,39,41,11,330,29.04,
11.21.16,3,10,,38,43,15,320,29.04,
11.21.16,4,10,,37,44,15,320,29.04,
11.21.16,5,10,,37,44,16,330,29.05,
11.21.16,6,10,,36,46,14,320,29.07,
11.21.16,7,10,,37,46,11,310,29.09,
11.21.16,8,10,,42,35,14,310,29.09,
11.21.16,9,10,,47,25,13,320,29.11,
11.21.16,10,10,,51,20,14,320,29.11,
11.21.16,11,10,,55,14,15,340,29.09,
11.21.16,12,10,,58,12,16,310,29.07,
11.21.16,13,10,,60,9,11,300,29.05,
11.21.16,14,10,,60,9,14,310,29.05,
11.21.16,15,10,,59,10,16,330,29.05,
11.21.16,16,10,,57,11,13,330,29.06,
11.21.16,17,10,,53,14,9,320,29.06,
11.21.16,18,10,,51,16,10,330,29.07,
11.21.16,19,10,,49,18,9,330,29.07,
11.21.16,20,10,,48,20,9,330,29.08,
11.21.16,21,10,,46,23,10,330,29.08,
11.21.16,22,10,,46,23,9,340,29.06,
11.21.16,23,10,,43,29,10,320,29.08,
11.22.16,0,10,,42,33,8,320,29.08,
11.22.16,1,10,,40,36,7,330,29.07,
11.22.16,2,10,,39,39,7,330,29.09,
11.22.16,3,10,,41,33,6,350,29.09,
11.22.16,4,10,,39,38,5,330,29.1,
11.22.16,5,10,,40,36,6,30,29.1,
11.22.16,6,10,,40,38,6,70,29.12,
11.22.16,7,10,,44,30,3,40,29.15,
11.22.16,8,10,,48,25,8,80,29.18,
11.22.16,9,10,,50,25,9,100,29.18,
11.22.16,10,10,,54,20,8,160,29.19,
11.22.16,11,10,,58,18,6,90,29.16,
11.22.16,12,10,,60,16,3,VR,29.14,
11.22.16,13,10,,64,14,5,130,29.12,
11.22.16,14,10,,63,13,0,0,29.11,
11.22.16,15,10,,64,14,3,140,29.11,
11.22.16,16,10,,63,15,5,VR,29.12,
11.22.16,17,10,,61,16,3,100,29.13,
11.22.16,18,10,,57,21,5,90,29.14,
11.22.16,19,10,,58,21,6,120,29.15,
11.22.16,20,10,,55,24,5,120,29.15,
11.22.16,21,10,,53,27,6,90,29.15,
11.22.16,22,10,,51,32,5,90,29.15,
11.22.16,23,10,,48,37,6,80,29.15,
11.23.16,0,10,,47,41,5,90,29.15,
11.23.16,1,10,,47,39,7,80,29.15,
11.23.16,2,10,,46,40,6,70,29.15,
11.23.16,3,10,,45,44,6,80,29.15,
11.23.16,4,10,,44,47,5,90,29.15,
11.23.16,5,10,,44,49,0,0,29.15,
11.23.16,6,10,,45,49,6,90,29.15,
11.23.16,7,10,,46,50,7,90,29.16,
11.23.16,8,10,,49,46,6,120,29.18,
11.23.16,9,10,,53,40,8,130,29.19,
11.23.16,10,10,,59,42,7,130,29.18,
11.23.16,11,10,,62,46,11,140,29.15,
11.23.16,12,10,,64,48,6,VR,29.12,
11.23.16,13,10,,67,44,9,170,29.09,
11.23.16,14,10,,67,44,8,200,29.09,
11.23.16,15,10,,68,41,10,200,29.08,
11.23.16,16,10,,67,44,7,190,29.08,
11.23.16,17,10,,65,49,6,150,29.06,
11.23.16,18,10,,63,52,5,140,29.05,
11.23.16,19,10,,61,60,6,160,29.07,
11.23.16,20,10,,61,60,6,120,29.08,
11.23.16,21,10,,61,63,6,140,29.09,T
11.23.16,22,10,,60,67,5,150,29.1,
11.23.16,23,10,,60,70,5,160,29.09,
11.24.16,0,10,,59,72,3,160,29.08,
11.24.16,1,10,,57,78,6,180,29.08,
11.24.16,2,10,,57,75,5,210,29.08,
11.24.16,3,10,,54,83,6,200,29.08,
11.24.16,4,10,,54,83,5,200,29.09,
11.24.16,5,10,,56,80,3,200,29.11,
11.24.16,6,10,,57,83,5,200,29.11,
11.24.16,7,10,,56,87,3,210,29.13,
11.24.16,8,10,,60,81,8,220,29.14,
11.24.16,9,10,,64,75,8,230,29.15,
11.24.16,10,10,,68,68,7,220,29.15,
11.24.16,11,10,,70,64,11,220,29.13,
11.24.16,12,10,,72,59,6,VR,29.11,
11.24.16,13,10,,74,52,13,220,29.09,
11.24.16,14,10,,76,45,11,220,29.08,
11.24.16,15,10,,75,45,14,220,29.08,
11.24.16,16,10,,73,50,7,230,29.08,
11.24.16,17,10,,68,59,3,200,29.09,
11.24.16,18,10,,64,70,3,210,29.1,
11.24.16,19,10,,63,70,5,220,29.11,
11.24.16,20,10,,61,75,5,230,29.11,
11.24.16,21,10,,60,78,3,220,29.12,
11.24.16,22,10,,59,81,0,0,29.12,
11.24.16,23,10,,60,78,0,0,29.12,
11.25.16,0,10,,59,81,0,0,29.12,
11.25.16,1,10,,56,87,0,0,29.11,
11.25.16,2,10,,57,87,3,280,29.12,
11.25.16,3,10,,54,93,3,280,29.12,
11.25.16,4,10,,57,87,5,290,29.11,
11.25.16,5,10,,55,90,7,300,29.13,
11.25.16,6,10,,54,90,6,300,29.14,
11.25.16,7,10,,53,93,6,300,29.15,
11.25.16,8,10,,57,87,6,300,29.15,
11.25.16,9,10,,64,61,8,310,29.16,
11.25.16,10,10,,67,47,10,280,29.16,
11.25.16,11,10,,70,41,7,280,29.14,
11.25.16,12,10,,71,37,7,280,29.12,
11.25.16,13,10,,72,35,10,310,29.1,
11.25.16,14,10,,74,27,10,280,29.08,
11.25.16,15,10,,72,28,13,290,29.08,
11.25.16,16,10,,68,42,11,330,29.08,
11.25.16,17,10,,63,50,11,330,29.09,
11.25.16,18,10,,59,58,11,320,29.1,
11.25.16,19,10,,56,67,14,310,29.12,
11.25.16,20,10,,55,72,10,310,29.12,
11.25.16,21,10,,54,75,11,310,29.13,
11.25.16,22,10,,53,74,16,330,29.13,
11.25.16,23,10,,51,74,18,330,29.13,
11.26.16,0,10,,49,77,13,320,29.12,
11.26.16,1,10,,47,77,16,330,29.12,
11.26.16,2,10,,45,80,15,330,29.12,
11.26.16,3,10,,44,80,16,330,29.12,
11.26.16,4,10,,42,79,15,320,29.12,
11.26.16,5,10,,41,82,15,330,29.13,
11.26.16,6,10,,40,86,16,320,29.15,
11.26.16,7,9,,40,86,20,320,29.15,
11.26.16,8,10,,43,76,14,340,29.16,
11.26.16,9,10,,48,61,13,340,29.18,
11.26.16,10,10,,52,49,9,340,29.18,
11.26.16,11,10,,55,42,10,340,29.16,
11.26.16,12,10,,58,37,10,330,29.15,
11.26.16,13,10,,60,32,13,320,29.13,
11.26.16,14,10,,61,30,9,310,29.12,
11.26.16,15,10,,60,30,10,310,29.12,
11.26.16,16,10,,57,33,13,320,29.13,
11.26.16,17,10,,52,41,11,340,29.13,
11.26.16,18,10,,50,43,14,330,29.14,
11.26.16,19,10,,48,48,10,330,29.13,
11.26.16,20,10,,45,54,7,330,29.13,
11.26.16,21,10,,43,58,7,320,29.13,
11.26.16,22,10,,41,62,7,320,29.12,
11.26.16,23,10,,39,67,6,330,29.12,
11.27.16,0,10,,40,65,3,340,29.12,
11.27.16,1,10,,38,70,5,330,29.11,
11.27.16,2,10,,37,76,6,330,29.13,
11.27.16,3,10,,36,76,5,360,29.14,
11.27.16,4,10,,36,76,0,0,29.14,
11.27.16,5,10,,39,70,6,70,29.14,
11.27.16,6,10,,38,70,6,80,29.15,
11.27.16,7,10,,37,73,7,80,29.15,
11.27.16,8,10,,43,60,10,80,29.18,
11.27.16,9,10,,49,48,8,100,29.18,
11.27.16,10,10,,52,41,7,150,29.16,
11.27.16,11,10,,55,37,6,150,29.15,
11.27.16,12,10,,57,36,5,VR,29.12,
11.27.16,13,10,,59,35,5,140,29.08,
11.27.16,14,10,,59,33,7,120,29.05,
11.27.16,15,10,,60,28,8,160,29.05,
11.27.16,16,10,,58,29,6,140,29.06,
11.27.16,17,10,,56,34,5,120,29.04,
11.27.16,18,10,,55,37,7,120,29.03,
11.27.16,19,10,,54,37,9,110,29.03,
11.27.16,20,10,,53,38,6,110,29.04,
11.27.16,21,10,,52,41,7,100,29.04,
11.27.16,22,10,,51,43,8,120,29.03,
11.27.16,23,10,,51,43,10,120,29.02,
11.28.16,0,10,,50,46,7,120,29.02,
11.28.16,1,10,,50,48,8,110,29.03,
11.28.16,2,10,,50,52,7,130,29.02,
11.28.16,3,10,,48,56,7,120,29.01,
11.28.16,4,10,,48,56,8,110,28.99,
11.28.16,5,10,,48,61,8,110,29,
11.28.16,6,10,,47,66,10,120,28.98,
11.28.16,7,10,,48,66,9,120,28.99,
11.28.16,8,10,,49,69,10,130,28.98,
11.28.16,9,10,,51,71,9,110,28.98,
11.28.16,10,10,,54,69,11,130,28.95,
11.28.16,11,10,,57,69,14,150,28.9,
11.28.16,12,10,,61,63,14,150,28.87,
11.28.16,13,10,,64,56,15,140,28.82,
11.28.16,14,8,,66,54,17,160,28.78,
11.28.16,15,10,,67,51,16,150,28.77,
11.28.16,16,10,,68,47,13,140,28.76,
11.28.16,17,10,,67,49,14,150,28.73,
11.28.16,18,10,,67,49,20,150,28.71,
11.28.16,19,10,,67,51,16,160,28.74,
11.28.16,20,10,,67,53,20,160,28.72,
11.28.16,21,10,,67,55,21,170,28.7,
11.28.16,22,10,,67,59,20,170,28.67,
11.28.16,23,10,,67,66,22,180,28.66,
11.29.16,0,10,,68,68,22,180,28.64,
11.29.16,1,10,,67,73,22,180,28.63,T
11.29.16,2,3,1,64,93,17,200,28.63,0.26
11.29.16,3,1,3,63,97,7,230,28.67,1.27
11.29.16,4,4,2,63,100,8,210,28.67,0.4
11.29.16,5,8,1,58,97,10,350,28.72,0.13
11.29.16,6,6,,56,93,8,330,28.75,0.04
11.29.16,7,2,,56,96,5,330,28.77,0.08
11.29.16,8,3,,57,100,3,120,28.78,0.09
11.29.16,9,1,,58,100,7,160,28.78,0.05
11.29.16,10,6,,61,97,7,180,28.8,
11.29.16,11,6,,63,93,7,190,28.8,
11.29.16,12,9,,65,93,7,190,28.8,
11.29.16,13,10,,67,87,7,210,28.8,
11.29.16,14,10,,68,90,7,200,28.79,
11.29.16,15,10,,69,87,5,200,28.78,T
11.29.16,16,10,,69,87,6,190,28.8,
11.29.16,17,10,,68,93,5,140,28.8,T
11.29.16,18,10,,68,93,6,120,28.8,
11.29.16,19,10,,67,97,8,140,28.81,
11.29.16,20,9,,66,97,8,140,28.8,
11.29.16,21,10,,67,97,14,180,28.8,
11.29.16,22,10,,67,97,9,180,28.8,
11.29.16,23,10,,68,93,10,180,28.79,
11.30.16,0,10,,69,90,11,200,28.79,
11.30.16,1,10,,68,93,13,180,28.79,
11.30.16,2,10,,68,90,11,180,28.77,
11.30.16,3,10,,67,93,10,190,28.78,
11.30.16,4,10,,67,93,11,190,28.77,
11.30.16,5,10,,66,93,10,200,28.77,
11.30.16,6,10,,66,93,9,180,28.77,
